N1,N2,N3,ini_d1,ini_d2,ini_d3,sl_str,aud_str,strat1,strat2,fin_d1,fin_d2,fin_d3,fin_b1,fin_b2,fin_b3
2,5,3,4,4,4,0.75,0.25,5,4,6.125,5.75,6.5,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.046875,7.03125,3.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.84375,5.78125,6.59375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.390625,7.4375,5.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.40625,5.34375,5.40625,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.4375,6.6875,3.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.21875,6.28125,3.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,7.53125,6.03125,6.34375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,2.671875,5.5,2.8125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.578125,7.84375,4.03125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.703125,7.1875,4.4375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.890625,5.0,2.71875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.84375,6.84375,4.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.953125,6.5625,2.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.28125,6.71875,3.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,4.1875,6.4375,3.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.1875,4.90625,3.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.0625,6.0625,4.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.890625,5.46875,5.875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,3.8125,7.28125,3.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.6875,7.0,3.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,5.296875,7.03125,5.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.671875,5.5,3.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.5625,5.71875,2.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.453125,4.25,4.25,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.34375,9.03125,4.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.234375,6.75,4.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.5625,8.40625,4.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.71875,4.6875,3.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.078125,8.03125,5.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.984375,6.65625,4.65625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.90625,7.0,4.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.015625,4.0,4.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.96875,4.59375,3.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.625,4.1875,4.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.03125,7.125,3.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.28125,6.375,4.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.390625,7.40625,5.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.171875,4.5625,4.5,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.0625,5.5,5.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.0,6.90625,4.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.765625,5.34375,6.71875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.8125,5.90625,6.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.6875,6.09375,5.09375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.6875,5.8125,7.4375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.0625,5.09375,2.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,7.25,6.65625,6.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,6.734375,8.03125,5.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.265625,7.0,3.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.15625,5.65625,4.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.984375,6.4375,5.09375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.9375,6.5,3.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.765625,7.03125,2.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.625,6.125,5.875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.84375,7.125,3.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.875,6.625,4.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.078125,6.46875,4.4375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.34375,6.09375,3.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.140625,6.71875,3.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.3125,7.0625,3.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.546875,6.4375,5.125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.171875,4.59375,2.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.6875,7.21875,3.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.390625,6.5,4.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.40625,5.375,4.3125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.0,4.4375,4.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.015625,7.21875,5.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.890625,6.8125,4.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.546875,5.53125,4.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,7.359375,7.25,5.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.265625,5.53125,3.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.09375,5.6875,4.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.859375,7.8125,5.5625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.359375,4.28125,3.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.515625,7.3125,3.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.21875,6.4375,6.125,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,6,5,3.390625,4.96875,4.125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,3.75,6.59375,3.65625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,8.234375,5.84375,6.21875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.484375,8.875,4.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.0625,3.96875,3.375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,6.828125,7.65625,5.15625,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.734375,5.9375,2.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.0,6.1875,4.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.25,5.84375,2.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.390625,6.5,4.03125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.390625,5.15625,4.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.03125,7.28125,7.09375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.375,6.59375,4.375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,6.171875,6.21875,4.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.484375,5.59375,4.125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.875,3.8125,3.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.515625,6.625,3.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.0,6.5625,2.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.046875,7.0625,4.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.421875,7.46875,4.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.78125,4.28125,4.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.3125,6.09375,3.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.5,6.28125,4.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,4.78125,6.625,4.125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,2.90625,7.03125,2.59375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.8125,6.65625,3.875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,6.671875,7.34375,5.25,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.578125,4.84375,1.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.390625,7.0,7.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.65625,7.5625,4.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.578125,4.90625,6.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.078125,6.4375,4.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.078125,7.40625,4.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.078125,5.5625,4.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.671875,7.1875,4.53125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.09375,6.6875,5.4375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.6875,7.03125,4.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.171875,5.4375,6.21875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.65625,5.28125,3.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.515625,5.03125,3.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.796875,3.84375,3.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.78125,5.34375,6.34375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.859375,6.84375,6.5625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.421875,5.65625,6.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.46875,6.65625,6.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.390625,6.40625,5.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.0,5.03125,4.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.234375,6.96875,3.28125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.609375,5.6875,3.375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.421875,7.03125,3.5,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.796875,6.03125,6.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.234375,7.0625,3.875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.078125,6.46875,3.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.15625,7.0,5.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.328125,7.0625,4.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.796875,8.5625,4.75,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.078125,5.5625,4.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.25,4.03125,3.21875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.71875,5.4375,2.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.453125,8.625,6.65625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.4375,7.3125,3.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,3.75,7.375,2.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.578125,7.53125,4.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.875,7.78125,6.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.765625,6.75,3.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.140625,6.28125,5.78125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,3.46875,6.1875,3.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.078125,7.28125,5.25,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.3125,6.78125,3.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.515625,7.03125,5.125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.09375,6.4375,5.40625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.234375,8.03125,4.8125,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.0625,5.34375,3.625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.53125,6.71875,3.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,6.40625,6.71875,4.0625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.40625,8.3125,5.46875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.53125,5.84375,7.3125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,5.796875,7.40625,4.6875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,4.140625,7.46875,3.96875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.4375,6.46875,3.34375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.71875,7.34375,3.4375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,3.9375,4.40625,3.9375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,4.8125,8.0,4.46875,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,4,5.296875,7.21875,4.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.703125,6.75,4.1875,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.484375,7.3125,4.0,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,3.5,6.53125,4.3125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.171875,7.1875,4.5625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.875,6.6875,4.3125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.6875,7.40625,3.84375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,5,7.15625,6.5625,6.5,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,5,6.921875,5.75,5.53125,4.0,1.0,4.0
2,5,3,4,4,4,0.75,0.25,5,4,4.640625,6.46875,3.90625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,4.5625,6.4375,3.375,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,5,4,7.078125,7.78125,5.75,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,3.890625,6.46875,3.15625,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,5,4.234375,7.84375,5.8125,4.0,0.25,4.0
2,5,3,4,4,4,0.75,0.25,6,4,5.53125,8.34375,4.03125,4.0,0.25,4.0
2,5,3,4,4,4,0,0.25,5,5,3.421875,4.0,3.46875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.03125,4.0625,3.46875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.90625,4.09375,3.96875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.625,3.625,3.5625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.515625,3.84375,3.8125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.703125,4.125,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.296875,3.78125,5.59375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.96875,3.8125,4.125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.296875,3.75,4.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.15625,4.09375,4.875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.875,4.3125,4.75,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,6.5,4.34375,5.5625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.953125,4.125,4.34375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.75,4.0625,4.125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.015625,4.5,3.40625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.5625,4.25,4.0,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,2.609375,3.65625,3.3125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.578125,3.6875,5.03125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.03125,4.40625,3.46875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.4375,3.75,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.109375,3.78125,4.125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,2.546875,4.125,3.0,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.25,4.25,4.65625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.390625,4.0,3.84375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.34375,3.6875,3.875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.84375,3.46875,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.265625,4.21875,3.96875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.328125,4.1875,4.03125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.84375,3.84375,4.125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.890625,4.0,3.875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.890625,4.625,4.6875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.890625,4.03125,4.3125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.09375,3.8125,4.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.65625,3.75,3.875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.328125,3.71875,3.4375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.859375,3.8125,4.34375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.65625,4.6875,5.84375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.859375,3.4375,3.71875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.671875,4.0625,3.71875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.125,4.53125,4.1875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,6.03125,4.125,6.03125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.4375,4.0,3.8125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.375,3.59375,4.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.625,3.40625,3.84375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.703125,3.71875,4.28125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.046875,4.0,3.59375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.875,4.03125,3.71875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.65625,4.5,6.28125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.984375,4.1875,3.5,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.265625,2.59375,4.15625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.8125,4.0,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.8125,3.59375,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.8125,4.1875,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.59375,4.0625,4.0625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.65625,4.125,4.25,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.296875,4.09375,4.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.453125,4.28125,4.40625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.453125,3.4375,4.25,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.015625,3.34375,3.625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.796875,4.0625,3.3125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.875,3.96875,4.40625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.359375,3.9375,3.71875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.40625,3.96875,3.4375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.734375,3.25,3.15625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.828125,4.0,3.125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.859375,4.09375,4.15625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.5625,4.03125,4.21875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.34375,4.15625,3.84375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.109375,3.125,5.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.046875,4.0,3.90625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.46875,4.6875,4.625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.0625,3.65625,4.0,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.390625,4.3125,6.46875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.09375,3.8125,3.5625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.453125,4.03125,4.21875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.890625,4.21875,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.921875,3.84375,4.0,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.015625,4.0625,4.65625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.03125,4.09375,3.34375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.390625,4.09375,3.375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.609375,4.0625,3.375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.171875,4.46875,4.375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.859375,4.0625,6.375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.078125,4.03125,3.90625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.28125,4.1875,4.25,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.140625,3.96875,3.84375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.171875,3.96875,3.8125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.859375,4.15625,3.8125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.296875,4.09375,3.65625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.40625,3.75,4.09375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.359375,4.28125,3.90625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.921875,4.0,3.875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.15625,3.5,4.03125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,5.71875,5.125,4.53125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.25,4.15625,3.8125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.59375,3.78125,4.65625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.046875,3.8125,3.59375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.1875,3.84375,3.96875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.53125,4.03125,3.59375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.96875,3.84375,5.5625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.71875,3.875,4.4375,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.5625,4.40625,3.5625,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,4.828125,4.15625,4.1875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.6875,3.21875,3.78125,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.765625,4.40625,4.1875,4.0,4.0,4.0
2,5,3,4,4,4,0,0.25,5,5,3.640625,3.875,3.46875,4.0,4.0,4.0
